fecha	dataset	nulos	vmax_depth	vmin_child_weight	vnround	ganancia_promedio	tiempo_promedio	ganancias	
20161114 215522	abril_importantes	0	6	20	980	1476458	1374.916	1381667	1605000	1360833	1558333	
20161114 215522	abril_importantes	0	6	20	1000	1477083	1374.916	1380833	1606667	1361667	1559167	
20161114 233046	abril_importantes	0	6	50	20	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	40	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	60	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	80	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	100	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	120	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	140	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	160	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	180	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	200	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	220	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	240	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	260	-43638333	1293.862	-43638333	-43638333	-43638333	-43638333	
20161114 233046	abril_importantes	0	6	50	280	-11456250	1293.862	-11071667	-11648333	-12046667	-11058333	
20161114 233046	abril_importantes	0	6	50	300	-190833.3	1293.862	-330833.3	-94166.67	-70833.33	-267500	
20161114 233046	abril_importantes	0	6	50	320	726666.7	1293.862	668333.3	812500	815833.3	610000	
20161114 233046	abril_importantes	0	6	50	340	1154583	1293.862	1160833	1156667	1260000	1040833	
20161114 233046	abril_importantes	0	6	50	360	1322917	1293.862	1178333	1391667	1502500	1219167	
20161114 233046	abril_importantes	0	6	50	380	1423125	1293.862	1301667	1560833	1504167	1325833	
20161114 233046	abril_importantes	0	6	50	400	1490208	1293.862	1402500	1610833	1580000	1367500	
20161114 233046	abril_importantes	0	6	50	420	1562708	1293.862	1456667	1658333	1665000	1470833	
20161114 233046	abril_importantes	0	6	50	440	1533125	1293.862	1415833	1625000	1601667	1490000	
20161114 233046	abril_importantes	0	6	50	460	1541875	1293.862	1391667	1673333	1576667	1525833	
20161114 233046	abril_importantes	0	6	50	480	1531042	1293.862	1372500	1669167	1542500	1540000	
20161114 233046	abril_importantes	0	6	50	500	1543125	1293.862	1404167	1683333	1572500	1512500	
20161114 233046	abril_importantes	0	6	50	520	1535417	1293.862	1400833	1704167	1515000	1521667	
20161114 233046	abril_importantes	0	6	50	540	1532917	1293.862	1400000	1704167	1506667	1520833	
20161114 233046	abril_importantes	0	6	50	560	1540625	1293.862	1413333	1755833	1487500	1505833	
20161114 233046	abril_importantes	0	6	50	580	1514375	1293.862	1400000	1691667	1422500	1543333	
20161114 233046	abril_importantes	0	6	50	600	1518958	1293.862	1385000	1699167	1427500	1564167	
20161114 233046	abril_importantes	0	6	50	620	1510000	1293.862	1386667	1680833	1406667	1565833	
20161114 233046	abril_importantes	0	6	50	640	1497083	1293.862	1389167	1638333	1435833	1525000	
20161114 233046	abril_importantes	0	6	50	660	1494375	1293.862	1363333	1638333	1437500	1538333	
20161114 233046	abril_importantes	0	6	50	680	1492917	1293.862	1346667	1638333	1440000	1546667	
20161114 233046	abril_importantes	0	6	50	700	1501667	1293.862	1349167	1641667	1470833	1545000	
20161114 233046	abril_importantes	0	6	50	720	1497292	1293.862	1352500	1665833	1420000	1550833	
20161114 233046	abril_importantes	0	6	50	740	1484792	1293.862	1323333	1644167	1420833	1550833	
20161114 233046	abril_importantes	0	6	50	760	1476458	1293.862	1322500	1664167	1397500	1521667	
20161114 233046	abril_importantes	0	6	50	780	1469583	1293.862	1326667	1668333	1394167	1489167	
20161114 233046	abril_importantes	0	6	50	800	1476250	1293.862	1324167	1671667	1420000	1489167	
20161114 233046	abril_importantes	0	6	50	820	1473125	1293.862	1326667	1671667	1403333	1490833	
20161114 233046	abril_importantes	0	6	50	840	1466250	1293.862	1328333	1645000	1349167	1542500	
20161114 233046	abril_importantes	0	6	50	860	1456667	1293.862	1327500	1640833	1349167	1509167	
